,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
2587,Roberto Antonio Correa Silva,28,Defender,SD Eibar,932,485,447,Spain,12,6,6,0,0,0,0,0,0,0,0,3,2,1,15,6,9,3,0,0.0,0.0,0.0,0.0,0.0,0,1.45,62,78,311,0,0.29,267,361,150,25,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2588,Roberto Firmino,29,Forward,Liverpool,3003,1462,1541,Brazil,38,19,19,9,1,8,8,6,2,0,0,15,7,8,26,11,15,0,0,0.51,0.24,0.27,0.06,0.47,334,0.78,116,79,0,375,0.0,59,34,-1,3,1.0,0.2,0.8,0.1,0.3,0.9,0.1,0,9,8,2.6,1.4,1.4,0.4,0.2,1.0,2.4,8,1.4,30.6,79.6,0.1,0.7,0.0
2589,Roberto Gagliardini,27,Midfielder,Inter Milan,1804,887,917,Italy,24,12,12,4,2,2,2,0,2,0,0,8,5,3,23,11,12,5,0,0.3,0.1,0.2,0.2,0.2,451,1.15,78,75,361,902,0.25,104,154,-1,4,1.6,1.3,1.4,,0.8,0.4,0.3,0,4,2,1.4,0.8,,1.0,0.2,0.6,1.1,2,0.8,38.4,85.0,0.2,1.9,0.0
2590,Roberto Inglese,29,Forward,Parma,765,421,344,Italy,17,9,8,4,2,2,0,0,0,0,1,2,2,0,13,5,8,1,0,0.47,0.0,0.47,0.43,0.52,191,1.53,59,45,765,0,0.12,31,360,-1,7,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2591,Roberto López Alcaide,21,Midfielder,Real Sociedad,49,23,26,Spain,3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.84,1.84,0.0,0.0,0.0,0,1.84,49,16,0,49,0.0,-1,-1,-1,16,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2592,Roberto Maximiliano Pereyra,30,Forward,Watford,1649,800,849,Argentina,28,14,14,3,2,1,0,0,0,1,0,8,6,2,26,12,14,4,0,0.16,0.0,0.16,0.23,0.11,550,1.42,63,59,412,0,0.22,105,362,-1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2593,Roberto Piccoli,20,Forward,Atalanta,16,16,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5.63,16,16,0,0,0.0,-1,-1,-1,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,1.0,1.0,,1.0,0.0,0.0,0.0,0,1.0,6.0,66.7,0.0,0.0,0.0
2594,Roberto Pierno,20,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2595,Roberto Rosales,32,Defender,Leganés,1874,1009,865,Venezuela,25,12,13,0,0,0,1,1,0,0,0,8,4,4,23,14,9,7,0,0.05,0.05,0.0,0.0,0.0,0,1.1,81,75,268,1874,0.34,292,209,71,15,1.7,1.2,1.3,,1.6,0.4,0.2,0,0,1,0.4,1.0,,0.3,0.1,0.4,0.8,1,1.0,25.7,71.1,0.7,1.5,0.0
2596,Roberto Soldado Rillo,35,Forward,Granada CF,2362,1089,1273,Spain,33,16,17,7,3,4,4,2,2,1,0,13,8,5,32,9,23,14,0,0.42,0.15,0.27,0.25,0.28,337,1.22,74,72,169,591,0.53,54,87,-1,2,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2597,Roberto Soriano,30,Midfielder,Bologna,2480,1040,1440,Italy,29,12,17,5,3,2,5,3,2,0,0,2,1,1,37,13,24,6,2,0.36,0.18,0.18,0.26,0.13,496,1.34,67,86,310,496,0.29,113,84,-1,4,1.5,0.6,2.0,,0.8,1.0,0.0,0,5,5,1.3,1.9,,1.6,0.1,1.0,1.1,5,1.9,39.4,87.0,0.2,1.0,0.1
2598,Roberto Torres Morales,32,Midfielder,CA Osasuna,2722,1478,1244,Spain,36,18,18,7,4,3,8,4,4,5,0,11,6,5,39,24,15,1,0,0.5,0.26,0.23,0.24,0.22,389,1.29,70,76,2722,340,0.03,74,24,-1,3,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2599,Robin Aime Robert Le Normand,24,Defender,Real Sociedad,2389,1160,1229,France,31,15,16,1,1,0,0,0,0,0,0,8,5,3,26,14,12,6,0,0.04,0.0,0.04,0.08,0.0,2389,0.98,92,77,398,0,0.23,229,325,53,10,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2600,Robin Bormuth,25,Defender,Fortuna Düsseldorf,180,180,0,Germany,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,45,60,0,0,0.0,-1,-1,-1,20,0.7,0.0,0.0,,4.0,0.3,1.7,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0,0.0,24.0,80.6,0.0,2.3,0.0
2601,Robin Gosens,26,Defender,Atalanta,2628,1405,1223,Germany,34,17,17,9,5,4,8,7,1,0,0,9,5,4,34,18,16,3,0,0.58,0.27,0.31,0.32,0.29,292,1.16,77,77,876,329,0.1,61,31,64,4,1.6,1.1,0.9,,1.0,0.5,0.3,0,9,8,1.5,1.2,,1.1,0.2,0.3,1.1,8,1.2,38.0,78.4,0.6,1.1,0.0
2602,Robin Knoche,29,Defender,Wolfsburg,1592,982,610,Germany,21,12,9,1,0,1,0,0,0,0,0,6,3,3,17,9,8,2,0,0.06,0.0,0.06,0.0,0.15,1592,0.96,94,76,796,0,0.11,199,319,17,14,1.4,1.3,0.4,,3.5,0.6,0.5,0,1,0,0.2,0.2,0.3,0.2,0.1,0.1,0.3,0,0.2,46.2,82.4,0.0,3.4,0.0
2603,Robin Koch,24,Defender,Freiburg,2708,1371,1337,Germany,32,17,15,1,1,0,0,0,0,0,0,7,6,1,37,13,24,3,0,0.03,0.0,0.03,0.07,0.0,2708,1.23,73,85,903,0,0.1,236,341,45,12,1.1,1.4,0.8,,2.9,0.5,0.7,0,1,0,1.1,0.4,0.2,0.6,0.0,0.3,0.5,0,0.4,47.1,83.7,0.1,4.3,0.1
2604,Robin Olsen,31,Goalkeeper,Cagliari,1525,720,805,Sweden,17,8,9,0,0,0,0,0,0,0,0,4,1,3,23,13,10,1,1,0.0,0.0,0.0,0.0,0.0,0,1.36,66,90,763,0,0.12,306,306,98,16,0.0,0.0,0.0,,1.0,0.0,0.0,0,0,0,0.0,0.0,,0.2,0.0,0.0,0.1,0,0.0,25.0,61.6,0.0,6.0,0.0
2605,Robin Quaison,27,Midfielder,Mainz 05,2613,1388,1225,Sweden,32,17,15,13,5,8,2,1,1,1,0,4,2,2,55,25,30,2,0,0.52,0.07,0.45,0.32,0.59,201,1.89,48,82,1307,1307,0.07,31,201,-1,1,0.8,0.3,0.8,,0.2,0.7,0.2,0,13,2,2.2,0.9,1.4,1.1,0.5,1.6,1.7,2,0.9,16.9,70.8,0.1,0.3,0.1
2606,Robin Zentner,26,Goalkeeper,Mainz 05,1936,1036,900,Germany,22,12,10,0,0,0,0,0,0,0,0,3,2,1,39,16,23,1,0,0.0,0.0,0.0,0.0,0.0,0,1.81,50,88,1936,0,0.05,301,304,109,19,0.0,0.0,0.0,,1.1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,29.3,57.2,0.0,6.0,0.0
2607,Rodri,24,Midfielder,Manchester City,2488,1082,1406,Spain,35,17,18,3,1,2,2,1,1,0,0,16,9,7,24,8,16,8,0,0.18,0.07,0.11,0.08,0.13,829,0.87,104,71,311,1244,0.29,146,171,-1,9,1.4,0.7,1.2,0.1,0.9,1.1,0.1,0,3,2,0.7,1.0,0.9,0.9,0.0,0.8,0.6,2,1.0,73.7,92.9,0.1,4.9,0.1
2608,Rodrigo,30,Forward,Valencia CF,1889,1034,855,Spain,27,14,13,4,3,1,7,3,4,0,0,7,6,1,21,7,14,3,1,0.52,0.33,0.19,0.26,0.11,472,1.0,90,70,472,270,0.19,96,8,-1,5,0.4,0.3,0.7,,0.5,0.8,0.0,0,4,7,1.5,1.0,,1.0,0.3,0.9,1.6,7,1.0,22.2,76.7,0.3,1.1,0.1
2609,Rodrigo Bentancur,23,Midfielder,Juventus,2199,1072,1127,Uruguay,30,15,15,0,0,0,7,2,5,0,0,10,7,3,25,8,17,9,0,0.29,0.29,0.0,0.0,0.0,0,1.02,88,73,244,314,0.37,371,27,-1,26,1.9,1.1,1.8,,0.9,1.2,0.3,0,0,7,0.5,1.5,,0.9,0.1,0.6,0.8,7,1.5,52.1,88.9,0.7,2.0,0.1
2610,Rodrigo De Paul,26,Midfielder,Udinese,2828,1343,1485,Argentina,34,16,18,7,2,5,6,3,3,0,0,12,7,5,38,16,22,6,1,0.41,0.19,0.22,0.13,0.3,404,1.21,74,83,404,471,0.22,94,69,-1,3,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2611,Rodrigo Ely,27,Defender,Deportivo Alavés,2125,979,1146,Brazil,25,11,14,2,1,1,0,0,0,0,0,6,4,2,30,8,22,10,1,0.08,0.0,0.08,0.09,0.08,1063,1.27,71,85,193,0,0.47,175,341,111,4,0.9,1.3,1.4,,4.5,0.1,0.8,0,2,0,0.2,0.1,,0.5,0.1,0.2,0.3,0,0.1,35.6,75.5,0.0,3.6,0.0
2612,Rodrigo Guth,20,Defender,Atalanta,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2613,Rodrigo Nascimiento Franca,25,Defender,Udinese,2211,1216,995,Brazil,29,16,13,1,1,0,1,1,0,0,0,12,8,4,31,15,16,8,0,0.08,0.04,0.04,0.07,0.0,2211,1.26,71,76,276,2211,0.33,252,249,85,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2614,Rodrigo Palacio,39,Forward,Bologna,2521,1300,1221,Argentina,35,18,17,7,6,1,3,1,2,0,0,2,1,1,41,21,20,5,0,0.36,0.11,0.25,0.42,0.07,360,1.46,61,72,504,840,0.18,85,147,-1,3,0.5,0.1,0.9,,1.0,1.0,0.1,0,7,3,1.7,1.5,,1.5,0.8,1.4,3.1,3,1.5,26.5,77.3,0.5,0.6,0.0
2615,Rodrigo Riquelme Reche,21,Defender,Atlético Madrid,12,12,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,0.0,-1,-1,-1,21,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2616,Rodrigo Sánchez Rodriguez,20,Forward,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2617,Rodrigo Tarín Higón,24,Defender,Leganés,952,406,546,Spain,14,7,7,0,0,0,0,0,0,0,0,4,1,3,15,8,7,1,0,0.0,0.0,0.0,0.0,0.0,0,1.42,63,68,952,0,0.09,296,371,140,18,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2618,Rodrygo Silva de Goes,20,Midfielder,Real Madrid,1023,681,342,Brazil,19,11,8,2,2,0,0,0,0,0,0,11,7,4,2,2,0,0,0,0.18,0.0,0.18,0.26,0.0,512,0.18,512,54,0,0,0.0,102,280,-1,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2619,Roger Claver Assalé Djapone,27,Forward,Leganés,521,166,355,Côte d'Ivoire,14,5,9,2,1,1,1,0,1,0,0,5,2,3,6,2,4,1,0,0.52,0.17,0.35,0.54,0.25,261,1.04,87,37,521,521,0.17,35,70,-1,2,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2620,Roger Ibanez da Silva,22,Midfielder,Roma,615,361,254,Brazil,9,5,4,0,0,0,0,0,0,0,0,1,0,1,8,5,3,1,0,0.0,0.0,0.0,0.0,0.0,0,1.17,77,68,615,0,0.15,407,411,-1,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2621,Roger Martí Salvador,30,Forward,Levante UD,2272,1084,1188,Spain,36,17,19,11,9,2,1,0,1,4,0,6,5,1,32,13,19,6,1,0.48,0.04,0.44,0.75,0.15,207,1.27,71,63,379,2272,0.24,16,220,-1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2622,Rogério Oliveira da Silva,23,Defender,Sassuolo,1021,385,636,Brazil,15,5,10,1,1,0,1,0,1,0,0,4,2,2,13,6,7,6,0,0.18,0.09,0.09,0.23,0.0,1021,1.15,79,68,170,1021,0.53,189,165,59,11,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2623,Roland Sallai,24,Midfielder,Freiburg,1170,639,531,Hungary,21,11,10,2,1,1,0,0,0,0,0,4,4,0,14,3,11,2,0,0.15,0.0,0.15,0.14,0.17,585,1.08,84,56,585,0,0.15,132,321,-1,6,0.8,0.3,1.4,,0.1,0.6,0.1,0,2,0,1.6,0.6,1.2,2.0,0.4,0.7,1.7,0,0.6,14.1,76.1,0.0,0.2,0.1
2624,Rolando Mandragora,23,Midfielder,Udinese,2054,975,1079,Italy,26,12,14,0,0,0,2,2,0,0,0,9,7,2,29,6,23,2,0,0.09,0.09,0.0,0.0,0.0,0,1.27,71,79,1027,1027,0.09,340,180,-1,18,1.8,1.0,1.5,,0.7,0.5,0.2,0,0,2,2.1,1.3,,0.8,0.0,0.6,1.0,2,1.3,34.9,85.0,0.4,2.0,0.0
2625,Roli Pereira de Sa,24,Midfielder,Nantes,5,0,5,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,0.0,-1,-1,-1,15,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2626,Romain Amalfitano,31,Midfielder,Dijon,1693,1070,623,France,26,14,12,1,1,0,1,1,0,0,0,6,5,1,23,11,12,5,0,0.11,0.05,0.05,0.08,0.0,1693,1.22,74,65,339,1693,0.27,185,192,-1,7,1.7,1.4,1.0,,0.5,1.5,0.3,0,1,1,0.4,0.5,1.0,1.7,0.0,0.7,1.2,1,0.5,33.2,79.9,0.2,2.2,0.1
2627,Romain Del Castillo,25,Forward,Rennes,1243,786,457,France,21,13,8,2,2,0,5,3,2,1,0,7,3,4,8,6,2,2,0,0.51,0.36,0.14,0.23,0.0,622,0.58,155,59,622,249,0.14,112,13,-1,5,1.0,0.3,1.0,,0.2,1.0,0.1,0,2,5,1.3,1.0,1.7,1.0,0.2,1.2,2.0,5,1.0,21.1,79.2,0.4,0.6,0.1
2628,Romain Hamouma,34,Forward,Saint-Étienne,864,521,343,France,14,7,7,6,3,3,1,1,0,0,0,2,1,1,19,8,11,3,1,0.73,0.1,0.63,0.52,0.79,144,1.98,45,62,288,864,0.31,10,126,-1,2,0.9,0.0,1.0,,0.2,0.6,0.0,0,6,1,1.4,1.2,0.9,1.4,0.3,0.9,1.5,1,1.2,15.9,76.7,0.7,0.7,0.1
2629,Romain Perraud,23,Defender,Brest,1670,856,814,France,20,10,10,0,0,0,1,1,0,0,0,4,3,1,26,10,16,1,0,0.05,0.05,0.0,0.0,0.0,0,1.4,64,84,1670,1670,0.05,373,195,116,21,1.5,1.4,1.1,,2.1,0.7,0.5,0,0,1,1.1,0.8,0.6,1.5,0.1,1.0,1.8,1,0.8,42.4,78.1,0.8,1.3,0.0
2630,Romain Philippoteaux,33,Midfielder,Nîmes,2000,1131,869,France,27,14,13,5,2,3,2,2,0,0,0,7,5,2,31,12,19,3,0,0.32,0.09,0.23,0.16,0.31,400,1.4,65,74,667,1000,0.14,71,142,-1,1,0.9,0.5,0.6,,0.2,1.3,0.0,0,5,2,1.1,0.9,1.0,0.8,0.1,0.7,1.4,2,0.9,19.7,75.6,0.4,0.4,0.0
2631,Romain Salin,36,Goalkeeper,Rennes,360,180,180,France,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0,1.0,90,90,360,0,0.25,294,292,60,13,0.0,0.0,0.0,,1.0,0.2,0.0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,21.2,66.0,0.0,5.2,0.0
2632,Romain Saïss,31,Midfielder,Wolverhampton Wanderers,2706,1260,1446,Morocco,33,14,19,2,0,2,1,1,0,0,0,12,7,5,29,12,17,12,1,0.1,0.03,0.07,0.0,0.12,1353,0.96,93,82,226,2706,0.4,186,257,-1,8,1.7,1.7,1.3,0.3,3.7,0.4,0.5,0,2,1,0.7,0.4,0.2,0.7,0.1,0.2,0.4,1,0.4,49.3,78.4,0.0,4.1,0.0
2633,Romain Thomas,32,Defender,Angers SCO,2342,1281,1061,France,27,15,12,1,1,0,2,1,1,0,0,12,7,5,29,12,17,4,0,0.12,0.08,0.04,0.07,0.0,2342,1.11,81,87,586,1171,0.15,212,154,80,7,0.9,1.4,0.8,,4.1,0.4,0.7,0,1,2,0.3,0.2,0.1,0.7,0.0,0.0,0.2,2,0.2,43.5,85.5,0.0,4.8,0.0
2634,Roman Bürki,30,Goalkeeper,Borussia Dortmund,2771,1331,1440,Switzerland,31,15,16,0,0,0,0,0,0,0,0,13,8,5,40,16,24,0,0,0.0,0.0,0.0,0.0,0.0,0,1.3,69,89,0,0,0.0,254,367,52,20,0.1,0.1,0.0,,0.6,0.0,0.0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,27.9,75.6,0.0,3.9,0.0
2635,Roman Tugarinov,21,Defender,RCD Espanyol,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2636,Romario Sandu Benzar,29,Midfielder,Lecce,97,79,18,Romania,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.86,49,32,0,0,0.0,-1,-1,-1,30,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2637,Romelu Lukaku,27,Forward,Inter Milan,2984,1519,1465,Belgium,36,18,18,23,8,15,2,2,0,6,0,13,8,5,30,16,14,2,0,0.75,0.06,0.69,0.47,0.92,130,0.9,99,83,1492,1492,0.06,11,216,-1,1,0.4,0.0,1.3,,0.8,0.6,0.2,0,23,2,2.8,1.5,,0.6,0.6,1.9,1.9,2,1.5,21.5,70.7,0.2,0.7,0.0
2638,Ronald Federico Araújo da Silva,22,Defender,FC Barcelona,238,17,221,Uruguay,6,2,4,0,0,0,0,0,0,0,0,5,2,3,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,40,119,0,0.76,-1,-1,-1,21,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2639,Ronaldo Vieira Nan,22,Midfielder,Sampdoria,1819,959,860,England,27,15,12,0,0,0,1,0,1,0,0,7,4,3,34,16,18,12,1,0.05,0.05,0.0,0.0,0.0,0,1.68,54,67,140,1819,0.64,450,236,-1,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2640,Ronaël Pierre-Gabriel,22,Defender,Mainz 05,579,242,337,France,8,4,4,0,0,0,1,0,1,0,0,1,1,0,22,3,19,3,0,0.16,0.16,0.0,0.0,0.0,0,3.42,26,72,193,579,0.47,300,100,152,21,2.0,1.0,0.6,,3.5,0.8,0.0,0,0,1,0.3,0.4,1.4,0.9,0.0,0.0,0.5,1,0.4,26.4,71.1,0.4,1.4,0.0
2641,Rony Lopes,25,Midfielder,Monaco,81,81,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.33,27,81,0,0,0.0,-1,-1,-1,22,1.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,0,0.0,25.0,92.0,0.0,0.0,0.0
2642,Rony Lopes,25,Midfielder,Sevilla FC,133,77,56,Portugal,5,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0,2.71,33,27,0,0,0.0,-1,-1,-1,18,0.0,0.4,0.0,,0.0,0.4,0.0,0,0,0,0.4,0.0,,0.2,0.0,0.8,0.4,0,0.0,8.6,90.7,0.2,0.2,0.0
2643,Roque Mesa,31,Midfielder,Leganés,2017,1094,923,Spain,29,16,13,1,0,1,3,1,2,0,0,6,4,2,30,19,11,11,0,0.18,0.13,0.04,0.0,0.1,2017,1.34,67,70,183,672,0.49,240,103,-1,7,1.4,0.4,1.2,,0.1,1.4,0.1,0,1,3,0.9,1.0,,1.8,0.0,1.1,1.7,3,1.0,28.3,84.2,0.5,1.7,0.0
2644,Ross Barkley,27,Midfielder,Chelsea,1104,640,464,England,21,11,10,1,1,0,4,4,0,0,0,7,7,0,13,3,10,0,0,0.41,0.33,0.08,0.14,0.0,1104,1.06,85,53,0,276,0.0,177,18,-1,15,0.8,0.3,0.4,0.0,0.3,0.6,0.1,0,1,4,1.9,1.1,1.3,0.7,0.0,1.6,1.2,4,1.1,29.4,89.0,0.1,1.9,0.2
2645,Rouwen Hennings,33,Forward,Fortuna Düsseldorf,2459,1289,1170,Germany,32,16,16,15,8,7,0,0,0,4,0,4,3,1,52,23,29,4,0,0.55,0.0,0.55,0.56,0.54,164,1.9,47,77,615,0,0.15,17,337,-1,1,0.3,0.1,0.8,,1.0,0.5,0.0,0,15,0,2.3,0.7,0.4,1.0,0.3,0.6,1.3,0,0.7,18.9,70.7,0.2,0.5,0.0
2646,Ruben Aguilar,28,Defender,Monaco,1067,569,498,France,19,9,10,0,0,0,2,2,0,0,0,5,3,2,15,11,4,4,2,0.17,0.17,0.0,0.0,0.0,0,1.27,71,56,178,534,0.51,303,64,104,27,1.9,0.6,0.5,,1.1,0.5,0.1,0,0,2,0.3,0.9,0.6,1.1,0.0,0.6,0.5,2,0.9,32.4,89.3,0.8,0.6,0.0
2647,Ruben Gabrielsen,29,Defender,Toulouse,657,297,360,Norway,8,4,4,0,0,0,0,0,0,0,0,1,0,1,15,9,6,1,1,0.0,0.0,0.0,0.0,0.0,0,2.05,44,82,329,0,0.27,233,227,160,11,0.4,1.0,0.6,,5.1,0.3,0.4,0,0,0,0.5,0.1,0.4,0.6,0.0,0.1,0.0,0,0.1,37.0,82.4,0.0,1.6,0.0
2648,Ruben Loftus-Cheek,25,Midfielder,Chelsea,205,86,119,England,7,3,4,0,0,0,1,0,1,0,0,3,3,0,3,0,3,0,0,0.44,0.44,0.0,0.0,0.0,0,1.32,68,29,0,205,0.0,-1,-1,-1,18,0.0,0.3,0.3,0.0,0.3,0.3,0.1,0,0,1,0.6,0.1,0.6,0.4,0.0,0.6,0.3,1,0.1,18.9,90.2,0.0,0.7,0.1
2649,Ruben Vargas,22,Forward,Augsburg,2538,1316,1222,Switzerland,33,17,16,6,4,2,1,1,0,0,0,7,3,4,50,25,25,8,0,0.25,0.04,0.21,0.27,0.15,423,1.77,51,77,317,2538,0.28,103,239,-1,3,1.0,0.8,1.2,,0.9,0.8,0.0,0,6,1,1.8,0.7,1.6,1.2,0.2,1.5,2.2,1,0.7,17.7,63.5,0.2,0.5,0.1
2650,Rubén Alcaraz Jiménez,29,Midfielder,Real Valladolid,1924,1048,876,Spain,27,14,13,2,1,1,2,1,1,0,0,8,5,3,23,10,13,10,0,0.19,0.09,0.09,0.09,0.1,962,1.08,84,71,192,962,0.47,164,139,-1,5,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2651,Rubén Blanco,25,Goalkeeper,Celta de Vigo,2961,1521,1440,Spain,33,17,16,0,0,0,0,0,0,0,0,10,5,5,40,16,24,4,0,0.0,0.0,0.0,0.0,0.0,0,1.22,74,90,740,0,0.12,387,250,99,24,0.0,0.0,0.0,,1.1,0.0,0.0,0,0,0,0.0,0.0,,0.1,0.0,0.0,0.0,0,0.0,26.1,58.5,0.0,6.4,0.0
